id	gold_labels	predicted_labels	text
s24:556408717e00f904881de4b49769f1af	[]	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	"""läppäri on? Johan se tulevaisuustyöryhmän yhteydessä piti tulla selväksi. Sillähän oikein leuhkittiin PS-lehdessä, """"kuinka puheenjohtajalla oli kannettava tietokone, jonka uumenista tietoa heijastettiin taululle""""  Vittu mitä pässejä vennamolaiset on, saatana! Muu Suomi oli käyttänyt kannettavia tietokoneita ja videotykkejä jo yli vuosikymmenen ennen kuin persupörröt tajus, mistä on kyse. Ja menivät vielä oikeen lehdessään mainostamaan jälkeenjääneisyyttään ko. jutulla!"""
s24:29d6163f1c60e73dca16b7db207fc6cb	[]	['label_insult', 'label_obscene', 'label_toxicity']	Taas yksi minäminä-persu yleistämässä itseään kaikkiin muihin.  Meidän perheessä laitetaan akka hakemaan isälle viinat. Kun isä alkaa juomaan viinaa heiteään ämmä kakaroineen pihalle.
s24:cfd40a3892e63daf48c1b066ac82901f	['label_identity_attack']	['label_toxicity']	Täyttä pelleilyä!  Karkkipapereiden vaihtaminen ym. naurettavat toimet kertovat juuri olennaisen siitä mihin maamme on ajautunut, ollaan pers pystyssä ottamassa hyysättäväksi kaikenmaailman elintasopakolaiset ja muutetaan iätajat toisin olleita vilpittömiä asioita heidän takiaan. Maassa maan tavalla! Ei Suomalaisiakaan voi vaatia jossain Afrikassa kohdeltavan kuten he haluaisivat. Jos jossain afrikkalaisessa makeisessa pällistelee valkoinen mies, niin mitäpä luulette, vaihdetaanko kääre jos valitat että sinua on rasistisesti loukattu? Herätkää jo prkl! Veteraanimme taistelivat varmaankin henkensä edestä jotta nyt saataisiin palvoa vähemmistöjä ja nuolla eu:n sääntöjä!
s24:f38987d19f04c1900b0f51bd0ef8751f	['label_identity_attack']	['label_toxicity']	muuta sairaalta mielikuvitukseen perustavalta uskonnontapaiselta voi odottaa? Sodanjulistus piirroshahmolle on samaa surkuhupaisaa tubaa, mitä muslimit esittivät naurettavassa muhamed kohussa! Täytyypä tilata Aku Ankka tälle mullahille!
s24:399c0e1becafa200b70e9c613264cee8	['label_identity_attack']	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	Homoja on parannettu kautta aikojen leikkaamalla pallit pois. Homoista tulee tällöin lempeitä eunukkeja vailla seksuaalisia himoja. Homon tyypillinen naismainen ääni kohoaa vieläkin korkeammaksi kimitykseksi.
s24:2c8cd00bb457c0f0c9b6b64ded4af9b0	[]	['label_insult', 'label_obscene', 'label_toxicity']	Pölynimuri  haastetta. Kaikki myytävät imurit on paskoja. Toisesta puuttuu sitä ja kolmannesta tätä.  Vain pienen pieniä vaatimuksia asetan, mutta eihän nämä lahopäät niitäkään pysty täyttämään.  1. Imuteho min 400w. (saa mitata vaikka perseestä)  2. Suulakkeet matoille. Ns. Turbo tms. pyörivä millä VITTU lähtee lika ja karvat. Jos nuo suulakkeet on keksitty ni kuka idiootti ostaisi ilman.  3. Vähintään 10 metrin johto. LETKU EI OLE JOHTO. VÄHINTÄÄN saatana.  4. PESTÄVÄ Hepa 13 Suodatus, Aktiivihiilisuodatukset voi työntää perseeseensä. Koirat ei haise ne tuoksuu.  5. Minimissään 5 litran VAIHDETTAVA miel. kuitu pölypussi. Saa olla vielä suodatus tässäkin. En ala köhimään tyhjentäessä mitään vitun pölypussittomia vehkeitä. Joskus kokeillut pölypussin tyhjentämistä ja luulin, että lumimyrsky on yllättänyt.  6. Moottorin teho mielellään yli 2000 wattia. Tai vaihtoehtoisesti TODISTETUSTI pitkäikäinen. Pienemmille moottoreilla saa antaa 10 vuoden takuun, tai sitten pitää pikku vehkeidensä kanssa turpansa kiinni.  7. Mielellään vielä vakaa painava kone ja saa mahtua ahtaisiin tiloihin letkut ja päät, mutta tämä nyt on ihan yksi hevonvitunhailee siihen verrattuna, että nuo muut asiat on kunnossa.  8. Ehkäpä tätä avautumista ei pitäisi edes lähettää, mutta lähetänpä silti, kun vituttaa tämä paska tarjonta ai että ku vituttaa.  9. Jos joku tietää tälläisen imurin ni ostan heti. En ole ainakaan mistään löytänyt. Electorluxin Z7335 pääsee lähimmäksi, mutta yksikään vitun homo ei sitä tietenkään missään SUOMESSA VITTU myy.  Ps. Turha tulla lässyttämään mistään vitun viidenkympin huuvereista, että on vittu vitunhyvä joo, kun on vaarin vanha imuri ja vitunkauan on toiminu ja hyvin imee. KETÄÄN ei kiinnosta lukea niitä jonninjoutavia jorinoita. EI KETÄÄN. Ainoastaan, jos ne imurit täyttää nuo vaatimukset, ni ottakaa kantaa.  Huhhuh.. tulipahan vuodatettua :D
s24:ff2cf476ae84ae91bc703f069cde93aa	[]	['label_insult', 'label_obscene', 'label_toxicity']	Noita lutkia tuntuu riittävän kyllä joka paikassa.
s24:ede4616525c513a1d24b7b5c9924b1af	[]	['label_insult', 'label_obscene', 'label_severe_toxicity', 'label_toxicity']	Vitun vanhan liiton vanhukset. MIKS PITÄÄ PÄÄTÄ SEKOTTAA MUILLA AINEILLA EIKÖ SE VIINA RIITÄ :D  Vittu mikä myötähäpee jos joku alkaa puhumaan tuosta asiasta.  Kannabis haisee hyvälle. Ja maistuu paremmalle
s24:86c3192d1c635e3bcc9530228c2950d4	[]	[]	Hussein al Taee ja Saddam Hussein ne jutteli hakren kesken...
s24:c6d82ae69f3f3824a720c0ea216cb035	[]	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	menee näin;kun suomalainen nainen menee nussituttamaan itseään tunisiaan,turkkiin tai minnelie kyseessä on lomaromanssi.  Suomalainen mies kun saa ulkomaalaista naista ja mainitsee sen täällä hän on likainen seksituristi.  Näin täällä.
s24:9dbf0aa6160287dd3b2ccdd44090c2e8	[]	[]	Kunhan saatais kunnollinen Oikeuskäsittely aikaan, niin väitän varmuudella että suomesta löytyy oikeanlainen rehellinen Tuomari, joka osaisi antaa innovaatisen ja lakiin perustuvan tuomion jokaisen osallisen kohdalla.
s24:9b031645fada5973a0466cd90554639e	[]	['label_toxicity']	tunnen yhen mukavan kaksosen...mutta hän kertoi että hän on ilkee vanhemmille ja vihaa niitä ja tollee....tunnen toisen kaksosen joka oli kaverini...voi tietäisittepä miten hän haukkui ja kaikki ilman syytä hän haukkui varmaan 3 kuukautta minua arvosteli minun vaatteita ja haukkui mutta seuraavana päivänä osti samanlaiset....ja kun haukkui niin seuraavana päivänä tuli puhumaan niinkuin mikään ei olisi tapahtunut..niinkuin tossa joku mainitsi saman tilanteen....siis oikeesti mulla on niin kamalia kokemuksia tosta kaksosesta...se oli niin kamalaa..koko ajan hän haukku mua..koko ajan..vieläki raivostuttaa...kun en välittäny yhtään hän lopetti kaiken...en ole enää sen kamu...kun katsonki sitä niin tulee paha olo...sekin vihaa vanhempia ja hakkaa pikkuveliä kans ilman syytä..ja on kauhee itserakas ja puhuu kaikista paskaa selän takana..ja kun hän on yksin niin hän tulee puhumaan niille niinku paras kaveri...inhoon tollasii ihmisii... jos mä en pidä jostain niin en oo niitten kaa vaa sentakii etten ois yksin mä mielummin oon yksin...siis oikeesti nuo kaksoset on oudot...en kyllä usko et kaikki mut tuntemani kaksoset on aina ollu ilkeitä
s24:574f516599dca037b671b64720401594	[]	['label_insult', 'label_toxicity']	on urheilussa lahjakas.  USAn populaatiosta mustia on n.10%.  Oletko tosiaan noin tyhmä vai haluatko vain antaa itsestäsi sellaisen kuvan?P
s24:19b9944260ee2213ca6a15d4e9020f67	[]	[]	"""Ja näin siinä  Aijemmin jo totesin jossakin viestiketjussa, että sukupuolen korjaukselle pitää olla äärettömän huono aika kun Halonen pitää omaa julkisuuttaan. Mahtokohan SETA muistaa kuinka transihminen saattaa pitää itseänsä hyvinkin outona jopa syntymäsukupuolessaan ja sen ahdistuksen ja kärsimyksen, jonka asia tuo tullessaan. SETA kertoo miten he ovat jopa hävittäneet ihmisiä. Ei varmastikkaan kovinkaan kummoinen asia hävitä jos nimi, sukupuoli aasuinpaikka vaihtuu. Olenko minä tai joku muu jättänyt Haloselle ilmoituksen, että juuri minua saa """"raiskata""""? Pysytelkää hyvät ystävät homojen ja lesbojen hyysääjinä ja jättäkää meidät rauhaan."""
s24:f59e1c47c164f6cd7728cfaffdb3fb76	[]	[]	30+ diskoa odotellen  Disko alaikärajalla kuulostaa todella hyvältä, mutta ei mitenkään jaksaisi odotella sinne neljäänkymppiin... Eli toivoisin myös 30+ diskoa samalla periaatteella :o)
s24:05429a98a47a355b14bc0a002ca338db	[]	[]	"""Kaikkien eduskuntapuolueiden.  Huomaavatko ihmiset edes, että suurin osa noista länsimaiden (Suomi mukaan luettuna) tuhansista miljardeista dollareista menee pääasiassa pörssiyhtiöille.  Ts. pörssiromahdusta ja BKT:n supistumista estetään niin, että valtiot ja keskuspankit """"tekevät"""" uutta rahaa, joka jaetaan pääasiassa pörssiyhtiöiden hyväksi (eli pörssiosakkeiden omistajien varallisuuteen).  Mitä enemmän omistaa suuryritysten osakkeita, sen enemmän saa """"koronakriisin varjolla"""" valtion jakamaa varallisuutta itselleen."""
s24:3afb79410a37c7fe97161e4cc44fa3a8	[]	['label_toxicity']	Ennen ehkäisyn keksimistä esiaviollinen seksi aiheutti raskaaksi tulemisen riskin ja yhdessä sen aikaisen äpärälasten ja - äitiensä tuomitsevuuden kanssa ainoa varma keino säästyä yh-äidin kohtalolta oli olla harrastamatta seksiä.  Morsmaikut oli toki usein raskaana.
s24:80127cf6b26e4b99fb5fdf466bd61c2b	[]	[]	tykkään ! tällä hetkellä harmaa ruutuhame ja mustat 20 den sukkahousut . kiva pitää kun tuli viileämpi päivä. kesä hametta voi pitää ilman sukkahousuja
s24:44a4d154590db012f2fd844bac55c6ff	['label_identity_attack']	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	Nyt kannattaa lopettaa rahan antaminen kirkon ulkomaanavulle koska osa siitä menee Hautalan ämmälle,osa pappien ja diakonien elämysmatkailuun afrikansarveen,osa mutussien heimopäälliköille korruptiona,että saavat tuoda avustuksia maahan,osa sissijärjestöille aseiden hankintaan ja se pienen jäljellejäävän osan saavat nämä mustat piruparat joita sikiää tuhannen tunnissa,joten nälkä ja kurjuus ei sieltä katoa mihinkään.Toisekseen sinne mitään avustuksia,suomeenhan ne on sieltä tunkemassa, katsokaa vaikka somalien som'panssilaumaa niitä on täällä pilvin pimein.Napalmipommi olisi sopiva vientituote.Loppuisi kurjuus.
s24:f11a6b449909cb61a63ae978ade99cf7	['label_identity_attack']	['label_toxicity']	Onko pikku jihadistille jo näytetty närhen munat?
s24:66780525cbc536182ffde9a70a5c48f8	[]	[]	"""Jos ihan sillä linjalla edetään että Jumala on tarkoittanut vain aikuisen naisen ja aikuisen miehen yhteen ja kaikki muu RAKKAUS on kiellettyä, niin ilmeisestikään vanhempien ei kuulu olla lastensa kanssa yhdessä, eikä kukaan saa pitää lemmikkieläimiä. Vanhukset pitää ajaa keppien kanssa kotoaan pois...  Tietenkään en tarkoita edellisellä mitään seksuaalista, vaan ainoastaan sitä että on olemassa muitakin talouksia kuin nainen + mies -talous!  Homoseksuaalitkin elävät aivan tavallista arkea, eivätkä suinkaan lääpi ja touhua toistensa kanssa välttämättä sen enempää kuin heteropari keskenään.  Jumala varmaankaan ei ole päättänyt että yhdessä saavat olla vain nainen + mies. Mutta sen """"hän"""" tai vaikkapa biologia on kyllä päättänyt että lisääntymisen hoitaa tämä kombinaatio. Jos nyt joskus aletaan väkräämään jotain klooneja sun muita merkillisyyksiä, niin enpä kyllä Raamatusta sellaistakaan kohtaa löydä että """"lapsia saavat tehdä vain heteroparit"""".  Ymmärrän kyllä että et ihan tätä tarkoittanut, mutta tekipä vaan mieli sanoa.  Minä en heterona huuda joka sänky- tai muualla tapahtuvaa puuhaani, mutta ei niissä asioissa mitään niin merkillistä ole että niillä pitäisi lähimmäistensä elämä pilata julistamalla se ja se helvetin omaksi, koska ei naida napsauttelekaan siihen tapaan kuin mikä sattuu omaa heteropersoonaa miellyttämään.  Välillä uskovaiset tuntuvat ymmärtävän pedofiilejakin ennemmin kuin homoseksuaaleja. Sitä minä taas en oikein ymmärrä."""
s24:848a21cd378e685dfe8e8ca0515fe5e2	[]	[]	polvistuuko suldaan said ahmed  valkoihoisen suomalaisen muiston kunniaksi joka tapettiin kaivopuistossa? Teon motiivi oli rasistinen valkoisia kohtaan siitä syystä tuomio tulee antaa kovennettuna.
s24:a341a4798ccac884d5c9f4ac903da1a7	[]	['label_insult', 'label_obscene', 'label_toxicity']	"""Missäs se helvetin kommari ja sossuhuutelija nyt on, kun intohimoiset kepulaiset, Sipilistit täällä ajavat täysiveristä kommunistista valtion kaivostoimintaa.  Aivan uskomattomia selityksiä. Tuottaa voittoa, vittu tuonnehan voisi vetää suoraan valtion kassasta 10"""" putken, ja pumpata yötä päivää kahden euron kolikoita Sipilän äänestysalueelle, siihen """"voitollisen"""" Talvivaaran kupeeseen, josta voivat sitten käydä kaikki voitolliseen kaivokseen liitoksissa olevat urakoitsijat hakea niitä sinkkiämpärein."""
s24:dbfeaf82e047d524159fc608834323d0	[]	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	"""Känä katselee sikoja  heh..heh  Känä ei vastaa kysymyksiin, mitä kysytty.  Känä pyörittelee filmejä joissa puhdas pillusia sikoja.  Siitä Känä saa sen """" orkasminsa """"  Känä lienee jokin viherpunikki natsi."""
s24:d9fde5a95d0c455e18f04654eb5b576a	['label_identity_attack']	['label_identity_attack', 'label_toxicity']	Suomen muslimeita vituttaa armottomasti amerikkalaisten sotakoneiden tulo Suomeen. He vihaavat kuitenkin niin paljon amerikkalaisia. En ihmettelisi, vaikka yrittäisivät terroritekoja amerikkalaisia vastaan.
s24:7e919c008da5196850eede384c92c668	['label_identity_attack']	['label_identity_attack', 'label_insult', 'label_obscene', 'label_severe_toxicity', 'label_toxicity']	Hintti hilluu, kun ei saa pilluu, taitaa olla homoo, tai muuten latvassa lahoo! Hintithän käteen vetää, kun ei pääse muuten kokeileen ketää!
s24:ea63d62684175cf2c5588f4385a4ed6a	['label_identity_attack']	['label_insult', 'label_toxicity']	Näin se menee ,typerät lestat ei näe eikä kuule vaikka pienet viattomat lapset huutaa tuskaansa !
s24:1a5383dafaf7945ebeac0fc188d77f92	[]	['label_insult', 'label_obscene', 'label_toxicity']	Mitä v ittua apinat siellä teette?
s24:f73abf05796407b276a9ff95fb7ef6f9	['label_identity_attack']	['label_identity_attack', 'label_toxicity']	Mitähän mahtaa  ajatella nämä Suomessa loisivat paperittomat ja muutkin matut tilanteesta tällä hetkellä. Suomen nuoret miehet menee armeijaan palvelemaan isänmaataan. Nyt töihin uudenmaan rajoja suojaamaan koronalta. Nämä käpykaartilaiset ne vaan nostaa sossurahojamme jotka ei noille oikeestikaan kuulu. Noillakin rahoilla saataisiin paljon sairaalatarvikkeita ym ym. Kun täsät koronasta selvitään on valtion velvollisuus lähettää noi loiset hlvttiin täältä Suomesta ja rajat sais pysyä kiinni vaikka ikuisesti noilta !
s24:c7d919dcccbcab37acd260ee70fa9222	['label_identity_attack']	[]	Jokainen mamu kuittaa 1300€ kätöseensä , ehkäpä niistä voi vaatetukseen hieman laittaa vaikka täysihoito oletus onkin.
s24:691a105d07339082c613ee17167494ba	['label_identity_attack']	['label_insult', 'label_obscene', 'label_toxicity']	"""Månssonin sormimerkit: Mitä jäi """"käteen"""" pakkoruotsi-illasta?  Perse kiinni pakkoruotsis vieläkin me ollaan, jos Suomeen tulee tiukka paikka, niin hurrit hyppää jollaan!  Nalle suuntas keskarinsa koko Suomen kansaan, vaan nytpä joutui hurriparat paskamaiseen ansaan!  Tämä RKP-läinen viljapossulta näyttävä änkyrä antoi lopulta todelliset kasvot Suomen ruotsalaisuudelle! Onko tämä nyt se itsensä IHRA, mistä on aikaiseminkin palstoilla puhuttu?  http://img585.imageshack.us/img585/3492/rkplahettaaterveisia.jpg  Tämän suurempaa """"sormityötä"""" ei olisi voinut edes uneksia!"""
s24:22c3f76958eef57a5c5378c2ed52048d	[]	[]	Multa poistettiin sappirakko vuosia sitten. Mulla oli haima, munuaiset ja vähän kaikki sisuskalut silloin pahasti tulehtuneet. Alkoholikieltoa noudatin muutaman kuukauden ja sitten hissukseen palasin normaali-käyttäjäksi. Ei mitään oireita tai vaikutusta ole alkoholilla vointiin.
s24:2d98b5d64607895f0596725460b146b1	[]	['label_identity_attack', 'label_toxicity']	Kantasuomalaisten rikoksista on myös uutisoitava, että rasistivähäpojatkin tietää missä mennään!
s24:a5ea2b860d20e575fd8c133225962c93	[]	[]	Joo,kyllähän toi ihan oikeesti tapahtu...tällä hetkellä aikas down-fiilikset...mut sellasta elämä välillä on..:) *hali*
s24:a053fe84fd01bf3f314db58da22f6b5a	[]	['label_identity_attack', 'label_insult', 'label_obscene', 'label_toxicity']	Ei niitä paljon ollut. Susinarttuja oli jätetty jonkin verran. Naarastiikereille kostettiin. Venäläiset väittivät yhden talon olleen ilotalona. Yksi ämmä itki YLELLE miten ei unohda pyyntöä 'Ana pilu'. Itä-Karjalan vapauttajat riistivät ilon Berliinin kävijöiltä. Igor tiesi ämmänsä antaneen sapuskasta.
s24:13016b827c19c96ccbfba101da676d7d	['label_identity_attack']	['label_toxicity']	"""Kuinka tälläistä sallitaan maailmassa  Tulipas taas oikein kunnon dokumentti noista palestiinalaisista itsemurhapommittajista. Tänään 12,7-06. Miten on mahdollista,että jotkut voivat olla noin perkeleen yksinkertaisia """"ihmisiä"""" kuin muslimit? Ei mene jakeluun ainakaan minulle. Jauhavat tuota iänikuista paskamantraa paratiisista ja neitsyistä. Tuntuu käsittämättömältä ,että noin uskonnon kyllästämiä ja elämästä tietämättömiä """"ihmisiä"""" voi olla olemassa. Herää kysymys: Mikä planeetta tämä oikein on? Tuollaiset puoliapinat ovat todella vaarallisia sivistyneelle ihmiskunnalle. Ne pitäisi eristää kokonaan muusta maailmasta. Ihan siis vankimielisairaalan tyyliin, pehmeään koppiin lopuksi iäksi. Tämähän ei tietenkään ole mahdollista. Mutta ne voisi jättää oman onnensa nojaan, tuet poikki, diplomaattisuhteet poikki, matkustuskielto kumpaankin suuntaan, kauppasaarto yms,,niin ne tappaisivat toisensa ennenpitkää. Islamin usko tulisi myös kieltää terroristisena ja väkivaltaa ihannoivana ja levittävänä idalismina. Kuinka on mahdollista, että joidenkin """"uskonto"""" pohjautuu pahaan, tappamiseen, kurkkujen leikkaamiseen, itsensä ja muiden räjäyttelyyn. Ja sitten sellainen vielä hyväksytään monikulttuurisuuden nimissä. Tuossakin ohjelmassa pienet lapset hokivat fraaseja kurkun leikkaamisesta vääräuskoisilta ja toinen , vielä vauva, heilutteli asetta ja laittoi pyssynpiipun suuhunsa. Siis natsijärjestöt ovat täydellisiä pyhäkouluja noiden rinnalla mutta ovat silti kiellettyjä ja tuomittavia. Mutta tuollaista eläimellistä käytöstä sallitaan uskonnon ja erillaisen kulttuurin varjolla."""
s24:ce999374b6b22bb28037afb070819a64	['label_identity_attack']	['label_identity_attack', 'label_toxicity']	Son pakko keksiä näitä vanhentunutta ja ei sairaus se ei normaalia ole kumminkaan. Tyhyjennettään ahvenanmaa ja sinne kaikki homot miekkailkoot siellä eipähän lisääny ainakaan. Ps eikä tarttis ittiä tuua julki keskustelupalstoilla ettimällä homobaaria siel ei muita ois.
